source_class,category,question,answer,authority,valid_until,owner,notes
official,هوش هیجانی,این مطالب از کجا اومده؟,مدرس دو نام را به‌عنوان کسانی که «کلی درباره‌ی EQ و هوش هیجانی صحبت کرده‌اند» معرفی می‌کند: دانیل گلمن و آقای بارون. فهرست هفت توانایی به گلمن نسبت داده شده است.,guidance,,سبحان صمدی,منبع: ACA-EQ-0020 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی. | مربی نام پژوهشگر آزمایش مارشمالو را نمی‌برد تا انتساب تأیید شود (RQ-0034). | 💡 نکته‌ی مهم برای رفع ابهام بخش اول: در بخش اول، آزمایش مارشمالو به «آقای بارون» نسبت داده شده بود. اینجا روشن می‌شود که بارون در این دوره نظریه‌پرداز هوش هیجانی است، نه پژوهشگر آزمایش مارشمالو — و تعریفی هم که در همین درس آمده (ACA-EQ-0017) از جنس تعریف‌های اوست. | ⚠️ بنابراین انتساب آزمایش مارشمالو به او در بخش اول به‌احتمال زیاد جابه‌جایی نام است. تا تأیید مدرس، مربی نام هیچ پژوهشگری را برای آزمایش مارشمالو نمی‌برد (RQ-0034).
official,هوش هیجانی,نمره‌ی تستم یعنی چی؟,"تست هوش هیجانی یک نمره‌ی کل می‌دهد و زیر آن، پنج مؤلفه‌ی اصلی سنجیده می‌شود:
۱. خودپنداره (Self-Perception)
۲. خودبیانگری (Self-Expression)
۳. بین فردی (Interpersonal)
۴. تصمیم‌گیری
۵. مدیریت استرس
مدرس دوباره همان قاعده‌ی بخش اول را تکرار می‌کند: ۵۰ درصد از افزایش هوش هیجانی، فقط شناخت همین پنج مؤلفه است.
• در ترنسکریپت، جدول متن پاک‌سازی‌شده فقط چهار مؤلفه را فهرست کرده و خودبیانگری را جا انداخته؛ نسخه‌ی ساختاریافته هر پنج مورد را دارد و خود درس هم خودبیانگری را به‌عنوان بخش مستقل تدریس می‌کند. فهرست پنج‌تایی ثبت شد.
• مدیریت استرس نام برده شده اما در این بخش توضیح داده نشده است؛ احتمالاً در بخش چهارم می‌آید (RQ-0036). مربی برای این مؤلفه از دانش عمومی جای خالی را پر نمی‌کند.",guidance,,سبحان صمدی,منبع: ACA-EQ-0025 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی. | مؤلفه‌ی مدیریت استرس در این بخش تدریس نشده؛ مربی آن را از خودش کامل نمی‌کند. | ⚠️ دو نکته که صادقانه ثبت می‌شود:
official,هوش هیجانی,نمره‌م ۲۸۰ شد یعنی چی؟,"تفسیر نمره‌ی کل تست:
• ۹۰ تا ۱۶۰ → خیلی کم
• ۱۶۳ تا ۲۳۴ → کم
• ۲۳۵ تا ۳۰۶ → متوسط
• ۳۰۷ تا ۳۷۸ → زیاد
• ۳۷۹ تا ۴۵۰ → خیلی زیاد
قاعده‌ی مدرس برای هر نمره‌ای: هر عددی که هستی باید روی افزایشش تلاش کنی؛ و اگر نمره‌ی بالایی داری، باید روی حفظ و بهبود آن کار کنی.
تشبیه مدرس: «اگر یک بدنساز ۱۰ سال بدنسازی رفته، نمی‌تواند بگوید یک سال نروم، هیکلم همان می‌ماند.» — همان نکته‌ی بخش اول که EQ قابل کاهش هم هست.",guidance,,سبحان صمدی,منبع: ACA-EQ-0048 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی. | زمان‌مند: این آستانه‌ها مربوط به همین تست است و آستانه‌ی عمومی نیست. | فاصله‌ی بین ۱۶۰ و ۱۶۳ در متن درس وجود دارد و اصلاح نشده است. | ⚠️ در ترنسکریپت بین ۱۶۰ و ۱۶۳ فاصله افتاده است؛ عین متن ثبت شد و اصلاح نشد.
official,دوره مقدماتی,دوره مقدماتی چی داره؟,دوره‌ی مقدماتی به ترتیب این موضوعات را پوشش می‌دهد: ویدیوی ۱ مقدمه و مسیر پیش رو؛ سپس فارکس چیست، بروکر، نحوه‌ی واریز و برداشت، ثبت‌نام در بروکر و اتصال آن به متاتریدر، آموزش متاتریدر، لوریج، آموزش کندل‌شناسی و روانشناسی کندل‌ها، اردرگذاری (لیمیت و استاپ) و نحوه‌ی باز کردن معامله، مفاهیم حساب شامل مارجین و فری مارجین، و پرایس اکشن چیست. از ویدیوی ۱۰ به بعد کار اصلی شروع می‌شود: ویدیوی ۱۱ آموزش پین‌بار، سپس آموزش ترند، و ویدیوی ۱۴ ترکیب این سه محتوا روی چارت. یک ویدیوی رودمپ هم مسیر و اقدامات پیشِ رو را توضیح می‌دهد.,guidance,,سبحان صمدی,منبع: ACA-INT-0002 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,ساختار بازار از نظر آکادمی چیه؟,مدرس در بحث مارکت سایکل می‌گوید بازار مالی را بر سه اصل می‌شناسد: اسپایک، کانال قیمتی و تریدینگ رنج. او تأکید می‌کند که در این جلسه فقط نگاه کلی خودش به بازار را بیان می‌کند و تعریف هرکدام در ادامه‌ی دوره می‌آید.,guidance,,سبحان صمدی,منبع: ACA-INT-0006 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,مدیریت سرمایه چقدر مهمه؟,مدرس مدیریت سرمایه و ریسک را کلیت بقای معامله‌گر می‌داند و می‌گوید در دوره یاد می‌دهد چطور در بازار بقا داشته باشید. در کنار آن، درک درست از قیمت، مارکت سایکل، اثر اخبار و تسلط بر روان را لازم می‌شمارد.,guidance,,سبحان صمدی,منبع: ACA-INT-0012 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,بعد از سود بزرگ چرا ضرر می‌کنم؟,مدرس می‌گوید بسیاری سودهای کلان می‌کنند، یک لحظه سرخوش می‌شوند و همان سود کلان باعث ضررشان می‌شود؛ و بسیاری دیگر با دو معامله‌ی ضررده روانشان به هم می‌ریزد. نتیجه‌گیری او: چه ضرر و چه سود، فرد را در یک لوپ و چرخه‌ی اشتباه می‌اندازد. به همین دلیل کنترل ترس و استرس و خودشناسی بخشی از دوره است.,guidance,,سبحان صمدی,منبع: ACA-INT-0016 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,فارکس از کی به وجود اومد؟,روایت تاریخی مدرس: پیش از جنگ جهانی اول، سیستم استاندارد طلا حاکم بود و ارزش هر پول با پشتوانه‌ی طلای آن سنجیده می‌شد. با شروع جنگ‌های جهانی، انتقال فیزیکی این حجم طلا میان کشورها ممکن نبود و سیستم کارایی‌اش را از دست داد. در سال ۱۹۴۴ نمایندگان ۴۴ کشور در آمریکا گرد هم آمدند و قانون برتون وودز شکل گرفت که دلار را جایگزین طلا کرد و قدرت اقتصادی آمریکا را تثبیت کرد. این نظام هم به دلیل کمبود عرضه و نبود اطمینان دچار مشکل شد و در سال ۱۹۷۱ توسط نیکسون لغو شد. پس از آن نرخ‌ها شناور شدند و فارکس شکل گرفت.,guidance,,سبحان صمدی,منبع: ACA-INT-0023 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,US30 چیه؟,در بازارهای مالی جهانی علاوه بر جفت‌ارزها می‌توان سهام شرکت‌هایی مثل مرسدس‌بنز، BMW، مایکروسافت و گوگل و همچنین شاخص‌ها را معامله کرد. مدرس شاخص را با مثال شاخص کل بورس توضیح می‌دهد: همان‌طور که حال‌وهوای بورس از شاخص کل فهمیده می‌شود، US30 شاخص داوجونز و میانگین قیمتی سی شرکت بزرگ آمریکایی است.,guidance,,سبحان صمدی,منبع: ACA-INT-0026 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی.
official,دوره مقدماتی,چه نمادی معامله کنم؟,مدرس می‌گوید نمادهای اصلی خودش به‌ترتیب US30، طلا و یورو به دلار هستند، اما بلافاصله تأکید می‌کند که «نماد برتر» وجود ندارد و این صرفاً انتخاب شخصی اوست. توضیح کامل در جای خودش می‌آید.,guidance,,سبحان صمدی,منبع: ACA-INT-0027 | تأیید انسانی نشده؛ به‌عنوان راهنمایی آموزشی وارد شد، نه واقعیت رسمی. | این فهرست، توصیه‌ی انتخاب نماد نیست؛ مدرس صراحتاً می‌گوید نماد برتر وجود ندارد.
